train_loss,val_loss,train_miou,val_miou,train_weighted_miou,val_weighted_miou
0.9693615536561748,0.9510699899991354,0.5728392254225776,0.6157180076586615,0.8503046685803758,0.8626730156128167
0.9577184745529354,0.931160819530487,0.5674445849333726,0.6037760174014704,0.8518092059276715,0.8598068578865433
0.9482378721637214,0.9622530865669251,0.5762463075890721,0.6017447240700102,0.8580962604831712,0.8569919705331465
0.94270868229386,0.9347467541694641,0.5899652368711493,0.6094383862862722,0.8474908550204869,0.8625391077689477
0.9351189172507932,0.9483727232615153,0.5811466072570587,0.6218202593482379,0.8523614786533525,0.8625854386799958
0.9253203816861915,0.9221515599886576,0.6067408988177214,0.615720864255401,0.8463361588777215,0.862660215893723
0.9205224237986059,0.9170478129386902,0.608303470019107,0.6142116605313699,0.8566730020173692,0.861655634214155
0.9162873199722111,0.9237360525131225,0.6021933007216694,0.6129085927257033,0.8533503117581783,0.8590835896070271
0.910171863616713,0.8987145789464315,0.607063173617626,0.607767181945635,0.8526532767677208,0.8606646470013262
0.904062692951036,0.9058950106302898,0.6113200005598758,0.6140030953209872,0.8526204916235715,0.8615513120230568
0.8967190732891928,0.9043860824902853,0.6180610803147757,0.5964005777646063,0.8612162101328114,0.8591795410022196
0.8952919026749246,0.9073008974393209,0.6086146199202132,0.6127024651809498,0.8576796405945436,0.8621347212571435
0.8899773439304941,0.8777502512931824,0.6038002468076304,0.616737495392738,0.8564802968148367,0.8647057558273282
1.0201812358510574,0.9945247650146485,0.5684603364550861,0.6337076769600305,0.8415948904635844,0.868073338005211
1.0007335673642639,0.9595577144622802,0.5663256591475353,0.6130080265438178,0.8488067117461878,0.8650344221228797
0.9855319957605144,0.9490162777900696,0.5748232829452257,0.5860247529034387,0.8520430823152102,0.8609460677638376
0.9752287988694722,0.9499796613057454,0.5599010155892503,0.6035722838635335,0.8482128490851933,0.8618724114403935
0.9614622628928831,0.9296134074529012,0.577697736082715,0.6191275260026867,0.8475830481179613,0.8631390409697851
0.9537887013198545,0.933316802183787,0.5993453008082152,0.6138657436128087,0.8462856590820591,0.8623715893910225
0.9479682015492612,0.9388323163986206,0.5807529797895953,0.5976896134253464,0.8483942543170998,0.859302027684659
0.938127403691311,1.0343302790323894,0.5810809559911649,0.5375396967334489,0.8519491481883935,0.8125072699525913
0.9283938531907613,0.9315742667516073,0.6126230917426765,0.5811294685056655,0.8545997017387399,0.8545073997404344
0.9196403762638169,0.9097608224550883,0.6136907254727072,0.6154235984477123,0.8534736704882999,0.8658155900335154
0.9122280754498987,0.9140192214647929,0.6218936781110479,0.6250529992134257,0.8641638822568307,0.8683867939730701
0.9072648192812133,0.9048453148206075,0.6230819334949864,0.6272435510010291,0.856741937701973,0.8679641874708969
0.9037496695582499,0.9040558815002442,0.6347097743579259,0.6255503010330637,0.8544567622289252,0.8665647497408339
0.9011326578239467,0.8807960073153178,0.6275669958932667,0.6177392964945186,0.852650943872532,0.8661202687147105
0.8939880250684367,0.8767721883455912,0.6397493313297982,0.6279679799533975,0.8649597516448823,0.8681075364575124
0.8915261112203534,0.9107707333564758,0.6561446484084532,0.6203797080479653,0.8597093572052716,0.8646298432753883
0.884679861716776,0.8918433205286662,0.6490398642088465,0.626141711027382,0.8676893308393866,0.8683547677860111
0.8841167102324082,0.8897533424695333,0.6270886660064475,0.6219880988360251,0.857286803566991,0.8677340953253917
0.878776934722926,0.8734023427963257,0.6409510039772875,0.6127146539447589,0.8665028391136446,0.8693626024510829
0.8775915539504697,0.8892609262466431,0.6417675240495444,0.6149061878325298,0.8659426960138922,0.8669134110789303
